cyclist_id,pcs_link,strava_link,strava_id
14097,https://www.procyclingstats.com/rider/ren-tsen,https://www.strava.com/athletes/20617547,20617547.0
14098,https://www.procyclingstats.com/rider/samuel-volkers,https://www.strava.com/athletes/3652179,3652179.0
14105,https://www.procyclingstats.com/rider/bradley-soden,https://www.strava.com/athletes/6606707,6606707.0
14110,https://www.procyclingstats.com/rider/andreas-andersson,https://www.strava.com/athletes/1281023,1281023.0
14111,https://www.procyclingstats.com/rider/hannes-bergstrom,https://www.strava.com/athletes/1002348,1002348.0
14116,https://www.procyclingstats.com/rider/jordan-louis,https://www.strava.com/athletes/3073764,3073764.0
14120,https://www.procyclingstats.com/rider/hugo-forssell,https://www.strava.com/athletes/5375759,5375759.0
14121,https://www.procyclingstats.com/rider/ben-hetherington,https://www.strava.com/athletes/1360739,1360739.0
14122,https://www.procyclingstats.com/rider/robert-orr,https://www.strava.com/athletes/1224728,1224728.0
14126,https://www.procyclingstats.com/rider/antti-sizko,https://www.strava.com/athletes/12219188,12219188.0
14127,https://www.procyclingstats.com/rider/jacob-tipper,https://www.strava.com/pros/462617,462617.0
14229,https://www.procyclingstats.com/rider/huub-artz,https://www.strava.com/athletes/36940113,36940113.0
14230,https://www.procyclingstats.com/rider/victor-broex,https://www.strava.com/athletes/8795326,8795326.0
14238,https://www.procyclingstats.com/rider/thomas-mijnsbergen,https://www.strava.com/athletes/26079812,26079812.0
14241,https://www.procyclingstats.com/rider/huub-deelstra,https://www.strava.com/athletes/13670863,13670863.0
14305,https://www.procyclingstats.com/rider/thomas-joseph,https://strava.com/athletes/5891413,5891413.0
14307,https://www.procyclingstats.com/rider/jarne-van-dyck,https://www.strava.com/athletes/18767604,18767604.0
14311,https://www.procyclingstats.com/rider/thimo-willems,https://www.strava.com/athletes/23710274,23710274.0
14316,https://www.procyclingstats.com/rider/dzianis-marchuk,https://www.strava.com/athletes/31080739,31080739.0
14317,https://www.procyclingstats.com/rider/dzianis-mazur,https://www.strava.com/athletes/32370120,32370120.0
14338,https://www.procyclingstats.com/rider/yauheni-akhramenka,https://www.strava.com/athletes/3836102,3836102.0
