strava_id,time_interval_link
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201408&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201409&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201410&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201411&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201412&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201413&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201414&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201415&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201416&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201417&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201418&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201419&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201420&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201422&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201423&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201424&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201425&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201426&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201427&interval_type=week&chart_type=miles&year_offset=7
